id,name,gender
7259,Fiore,fm
7260,Fiorella,f
7261,Fiorenza,f
7262,Fiorenzo,m
7263,Fiorino,m
7264,Fırat,m
7265,Firdaus,m
7266,Firdausi,m
7267,Firdos,m
7268,Firdous,m
7269,Firenze,f
7270,Firmin,m
7271,Firmino,m
7272,Firminus,m
7273,Firoozeh,f
7274,Firouz,m
7275,Firouzeh,f
7276,Firoz,m
7277,Firuz,m
7278,Firuza,f
7279,Firuzə,f
7280,Firuze,f
7281,Firuzeh,f
7282,Fishel,m
7283,Fisher,m
7284,Fishke,m
7285,Fito,m
7286,Fitz,m
7287,Fitzroy,m
7288,Fizza,f
7289,Fjolla,f
7290,Flæmingr,m
7291,Flaithrí,m
7292,Flaka,f
7293,Flamur,m
7294,Flanagan,m
7295,Flann,mf
7296,Flannán,mf
7297,Flannery,fm
7298,Flávia,f
7299,Flavia,f
7300,Flavian,m
7301,Flaviana,f
7302,Flaviano,m
7303,Flavianus,m
7304,Flavie,f
7305,Flavien,m
7306,Flavienne,f
7307,Flávio,m
7308,Flavio,m
7309,Flaviu,m
7310,Flavius,m
7311,Flemming,m
7312,Fletcher,m
7313,Fleur,f
7314,Fleurette,f
7315,Flick,fm
7316,Flint,m
7317,Flip,m
7318,Flo,f
7319,Floella,f
7320,Floor,mf
7321,Floortje,f
7322,Flor,f
7323,Flóra,f
7324,Flora,f
7325,Flore,f
7326,Florence,fm
7327,Florência,f
7328,Florencia,f
7329,Florêncio,m
7330,Florencio,m
7331,Florent,m
7332,Florentia,f
7333,Florentin,m
7334,Florentina,f
7335,Florentine,f
7336,Florentino,m
7337,Florentinus,m
7338,Florentius,m
7339,Floretta,f
7340,Florette,f
7341,Flórián,m
7342,Florián,m
7343,Florian,m
7344,Floriana,f
7345,Floriane,f
7346,Florianne,f
7347,Floriano,m
7348,Florianus,m
7349,Florijan,m
7350,Florimond,m
7351,Florin,m
7352,Florina,f
7353,Florinda,f
7354,Florine,f
7355,Florinus,m
7356,Floris,m
7357,Floro,m
7358,Florrie,f
7359,Florry,m
7360,Florus,m
7361,Flossie,f
7362,Flower,f
7363,Floyd,m
7364,Flurry,m
7365,Flutura,f
7366,Flynn,m
7367,Foka,m
7368,Folami,mf
7369,Folant,m
7370,Folcher,m
7371,Folke,m
7372,Fólki,m
7373,Foma,m
7374,Fons,m
7375,Forbes,m
7376,Ford,m
7377,Forest,m
7378,Forrest,m
7379,Fortuna,f
7380,Fortunata,f
7381,Fortunato,m
7382,Fortunatus,m
7383,Fortune,mf
7384,Foster,m
7385,Foteini,f
7386,Fotini,f
7387,Fotios,m
7388,Fotis,m
7389,Fouad,m
7390,Fox,m
7391,Fran,mf
7392,Franc,m
7393,Franca,f
7394,France,fm
7395,Francene,f
7396,Frances,f
7397,Francesc,m
7398,Francesca,f
7399,Francesca Pia,f
7400,Francesco,m
7401,Francesco Pio,m
7402,Francescu,m
7403,Francette,f
7404,Franci,m
7405,Francine,f
7406,Francis,mf
7407,Francisca,f
7408,Francisco,m
7409,Francisco Javier,m
7410,Franciscus,m
7411,Frančišek,m
7412,Frančiška,f
7413,Franciska,f
7414,Francisque,m
7415,Franciszek,m
7416,Franciszka,f
7417,Franck,m
7418,Francka,f
7419,Franco,m
7420,François,m
7421,Françoise,f
7422,François-Marie,m
7423,Frane,m
7424,Frang,m
7425,Frangag,f
7426,Franjo,m
7427,Frank,m
7428,Franka,f
7429,Frankenstein,m
7430,Frankie,mf
7431,Franklin,m
7432,Franklyn,m
7433,Franko,m
7434,Frannie,f
7435,Franny,mf
7436,Frano,m
7437,Frans,m
7438,Frañsez,m
7439,Frañseza,f
7440,František,m
7441,Františka,f
7442,Frantzisca,f
7443,Frantziscu,m
7444,Frantziska,f
7445,Frantzisko,m
7446,Franz,m
7447,Fränze,f
7448,Franzi,f
7449,Franziska,f
7450,Franz Xaver,m
7451,Fraser,m
7452,Frauke,f
7453,Frazier,m
7454,Frea,f
7455,Fred,m
7456,Freda,f
7457,Freddie,mf
7458,Freddy,m
7459,Fredenand,m
7460,Frédéric,m
7461,Frederica,f
7462,Frederick,m
7463,Frederico,m
7464,Frederik,m
7465,Frederikke,f
7466,Frédérique,f
7467,Frediano,m
7468,Fredo,m
7469,Fredric,m
7470,Fredrick,m
7471,Fredrik,m
7472,Fredrika,f
7473,Freek,m
7474,Freeman,m
7475,Freida,f
7476,Frej,m
7477,Freja,f
7478,Frens,m
7479,Frenske,m
7480,Frey,m
7481,Freya,f
7482,Freyde,f
7483,Freyja,f
7484,Freyr,m
7485,Fricis,m
7486,Frida,f
7487,Fridenot,m
7488,Friderik,m
7489,Frideswide,f
7490,Frīdrihs,m
7491,Fridtjof,m
7492,Friduhelm,m
7493,Friduman,m
7494,Fridumar,m
7495,Friduric,m
7496,Fridwald,m
7497,Frieda,f
7498,Friede,f
7499,Friedemann,m
7500,Friederike,f
7501,Friedhelm,m
7502,Friedhold,m
7503,Friedrich,m
7504,Frige,f
7505,Frigg,f
7506,Frigidianus,m
7507,Frigyes,m
7508,Friso,m
7509,Fríða,f
7510,Friðrik,m
7511,Friðrika,f
7512,Friðþjófr,m
7513,Friðuswiþ,f
7514,Fritiof,m
7515,Fritjof,m
7516,Frits,m
7517,Fritz,m
7518,Fritzi,f
7519,Frode,m
7520,Frodo,m
7521,Frona,f
7522,Frosina,f
7523,Fróði,m
7524,Frøya,f
7525,Fruma,f
7526,Fruzsina,f
7527,Fryderyk,m
7528,Fryderyka,f
7529,Fu,mf
7530,Fuad,m
7531,Fuat,m
7532,Fūjin,m
7533,Fulbert,m
7534,Fulco,m
7535,Fulgencio,m
7536,Fulgentius,m
7537,Fulgenzio,m
7538,Fulk,m
7539,Fulke,m
7540,Fülöp,m
7541,Fulton,m
7542,Fulvia,f
7543,Fúlvio,m
7544,Fulvio,m
7545,Fulvius,m
7546,Fumihito,m
7547,Fumnanya,fm
7548,Funanya,f
7549,Funda,f
7550,Fungai,mf
7551,Funmilayo,f
7552,Funs,m
7553,Funske,m
7554,Furaha,f
7555,Furiosa,f
7556,Furkan,m
7557,Furqan,m
7558,Füsun,f
7559,Fuyuko,f
7560,Fyfe,m
7561,Fynn,m
7562,Fyodor,m
7563,Fyokla,f
7564,Gabby,mf
7565,Gabe,m
7566,Gabi,fm
7567,Gabija,f
7568,Gabin,m
7569,Gabino,m
7570,Gabinus,m
7571,Gabir,m
7572,Gábor,m
7573,Gabr,m
7574,Gábriel,m
7575,Gabriël,m
7576,Gabriel,m
7577,Gabriela,f
7578,Gabriele,mf
7579,Gabrielė,f
7580,Gabrielius,m
7581,Gabriella,f
7582,Gabriëlle,f
7583,Gabrielle,f
7584,Gabriels,m
7585,Gabrijel,m
7586,Gabrijela,f
7587,Gad,m
7588,Gadar,f
7589,Gadisa,m
7590,Gadise,f
7591,Gae,f
7592,Gaea,f
7593,Gaël,m
7594,Gael,m
7595,Gaëlle,f
7596,Gaenor,f
7597,Gaétan,m
7598,Gaëtan,m
7599,Gaetana,f
7600,Gaétane,f
7601,Gaëtane,f
7602,Gaetano,m
7603,Gafar,m
7604,Gage,m
7605,Gahariet,m
7606,Gai,m
7607,Gaia,f
7608,Gaiana,f
7609,Gaiane,f
7610,Gail,f
7611,Gaila,f
7612,Gaios,m
7613,Gaioz,m
7614,Gaius,m
7615,Gaizka,m
7616,Gaja,f
7617,Gál,m
7618,Gal,fm
7619,Gala,f
7620,Galadriel,f
7621,Galahad,m
7622,Galaktion,m
7623,Galal,m
7624,Galchobhar,m
7625,Gale,fm
7626,Galeazzo,m
7627,Galen,m
7628,Galena,f
7629,Galene,f
7630,Galenos,m
7631,Gali,f
7632,Galia,f
7633,Galila,f
7634,Galilahi,f
7635,Galina,f
7636,Galini,f
7637,Galip,m
7638,Galit,f
7639,Gall,m
7640,Gal·la,f
7641,Galla,f
7642,Gallagher,m
7643,Gallchobhar,m
7644,Gallo,m
7645,Gallus,m
7646,Galo,m
7647,Galvão,m
7648,Galya,f
7649,Gamal,m
7650,Gamaliel,m
7651,Gamil,m
7652,Gamila,f
7653,Gamze,f
7654,Ganbaatar,m
7655,Ganbold,m
7656,Gandalf,m
7657,Gandálfr,m
7658,Ganesh,m
7659,Ganesha,m
7660,Gang,m
7661,Gani,m
7662,Ganix,m
7663,Ganizani,mf
7664,Ganna,f
7665,Gantulga,m
7666,Ganymede,m
7667,Ganymedes,m
7668,Ganzorig,m
7669,Garaile,m
7670,Garbhán,m
7671,Garbi,f
7672,Garbiñe,f
7673,Gardenia,f
7674,Garegin,m
7675,Garen,m
7676,Gareth,m
7677,Garey,m
7678,Garfield,m
7679,Gargi,f
7680,Garland,m
7681,Garnet,fm
7682,Garnett,mf
7683,Garnette,f
7684,Garnier,m
7685,Garret,m
7686,Garrett,m
7687,Garrick,m
7688,Garry,m
7689,Garsea,m
7690,Garth,m
7691,Garvan,m
7692,Gary,m
7693,Gáspár,m
7694,Gaspar,m
7695,Gaspard,m
7696,Gaspare,m
7697,Gasparo,m
7698,Gašper,m
7699,Gasto,m
7700,Gastón,m
7701,Gaston,m
7702,Gastone,m
7703,Gathbiyya,f
7704,Gaubert,m
7705,Gaufrid,m
7706,Gauhar,f
7707,Gaultier,m
7708,Gauri,f
7709,Gautam,m
7710,Gautama,m
7711,Gautbert,m
7712,Gaute,m
7713,Gauthier,m
7714,Gauti,m
7715,Gautier,m
7716,Gautselin,m
7717,Gautstafr,m
7718,Gautvin,m
7719,Gauvain,m
7720,Gavin,m
7721,Gavino,m
7722,Gavrail,m
7723,Gavrel,m
7724,Gavri'el,m
7725,Gavriel,m
7726,Gavriil,m
7727,Gavriilu,m
7728,Gavril,m
7729,Gavrila,f
7730,Gavrilo,m
7731,Gawahir,f
7732,Gawain,m
7733,Gawdat,m
7734,Gaweł,m
7735,Gay,f
7736,Gayane,f
7737,Gayathri,f
7738,Gayatri,f
7739,Gaye,f
7740,Gayelord,m
7741,Gayla,f
7742,Gayle,fm
7743,Gaylord,m
7744,Gaynor,f
7745,Gaz,m
7746,Gazbiyya,f
7747,Gazsi,m
7748,Gbemisola,f
7749,Gearalt,m
7750,Gearóid,m
7751,Gebahard,m
7752,Gebhard,m
7753,Gedaliah,m
7754,Gedalyahu,m
7755,Gedeon,m
7756,Geena,f
7757,Geert,m
7758,Geertje,f
7759,Geertruida,f
7760,Geevarghese,m
7761,Gefen,fm
7762,Geffrey,m
7763,Geghard,m
7764,Geir,m
7765,Geirr,m
7766,Gela,m
7767,Gellért,m
7768,Gelsomina,f
7769,Geltrude,f
7770,Gema,f
7771,Gemariah,m
7772,Gemaryahu,m
7773,Gemini,m
7774,Gemma,f
7775,Gena,fm
7776,Genadi,m
7777,Genādijs,m
7778,Gene,m
7779,Genesio,m
7780,Genesis,f
7781,Genesius,m
7782,Genette,f
7783,Geneva,f
7784,Geneviève,f
7785,Genevieve,f
7786,Genevra,f
7787,Genghis,m
7788,Genie,f
7789,Genís,m
7790,Genista,f
7791,Genko,m
7792,Gennadi,m
7793,Gennadios,m
7794,Gennadius,m
7795,Gennadiy,m
7796,Gennadiya,f
7797,Gennady,m
7798,Gennarino,m
7799,Gennaro,m
7800,Geno,m
7801,Genovaitė,f
7802,Genovefa,f
7803,Genoveffa,f
7804,Genoveva,f
7805,Genowefa,f
7806,Genrikh,m
7807,Gentian,m
7808,Gentiana,f
7809,Gentius,m
7810,Genya,m
7811,Geoff,m
7812,Geoffrey,m
7813,Geoffroi,m
7814,Geoffroy,m
7815,Geordie,m
7816,Georg,m
7817,George,m
7818,Georgeanna,f
7819,Georgei,m
7820,Georgene,f
7821,Georges,m
7822,Georgeta,f
7823,Georgette,f
7824,Georgi,m
7825,Georgia,f
7826,Georgiana,f
7827,Georgie,fm
7828,Georgijs,m
7829,Georgina,f
7830,Georgine,f
7831,Georgios,m
7832,Georgius,m
7833,Georgiy,m
7834,Georgo,m
7835,Georgs,m
7836,Georgy,m
7837,Gera,m
7838,Geraint,m
7839,Gérald,m
7840,Gerald,m
7841,Géraldine,f
7842,Geraldine,f
7843,Geraldo,m
7844,Gerallt,m
7845,Gérard,m
7846,Gerard,m
7847,Gerarda,f
7848,Gerardo,m
7849,Gerasim,m
7850,Gerasimos,m
7851,Géraud,m
7852,Gerben,m
7853,Gerbern,m
7854,Gerbold,m
7855,Gerd,mf
7856,Gerda,f
7857,Gerdina,f
7858,Gerel,f
7859,Geremia,m
7860,Gereon,m
7861,Geretrudis,f
7862,Gerfrid,m
7863,Gerfried,m
7864,Gergana,f
7865,Gergely,m
7866,Gergina,f
7867,Gergő,m
7868,Gerhard,m
7869,Gerhardt,m
7870,Gerhild,f
7871,Gerhold,m
7872,Gerlach,m
7873,Gerlind,f
7874,Gerlinde,f
7875,Gerlof,m
7876,Germain,m
7877,Germaine,f
7878,Germán,m
7879,German,m
7880,Germana,f
7881,Germano,m
7882,Germanus,m
7883,Germogen,m
7884,Germund,m
7885,Gernot,m
7886,Gero,m
7887,Gerolamo,m
7888,Gerold,m
7889,Gerolf,m
7890,Gerolt,m
7891,Gerónimo,m
7892,Geronimo,m
7893,Gerontius,m
7894,Gerrard,m
7895,Gerrit,m
7896,Gerry,mf
7897,Gershom,m
7898,Gershon,m
7899,Gert,m
7900,Gerðr,f
7901,Gertie,f
7902,Gertraud,f
7903,Gertrúd,f
7904,Gertrud,f
7905,Gertrúda,f
7906,Gertrūda,f
7907,Gertruda,f
7908,Gertrude,f
7909,Gertrudes,f
7910,Gertrudis,f
7911,Gertruida,f
7912,Gerulf,m
7913,Gervais,m
7914,Gervaise,f
7915,Gervas,m
7916,Gervase,m
7917,Gervásio,m
7918,Gervasio,m
7919,Gervasius,m
7920,Gerwazy,m
7921,Gesine,f
7922,Gessica,f
7923,Gethin,m
7924,Gethsemane,f
7925,Geula,f
7926,Gevorg,m
7927,Géza,m
7928,Gezabele,f
7929,Ghada,f
7930,Ghadir,f
7931,Ghalib,m
7932,Ghaliya,f
7933,Ghassan,m
7934,Ghayth,m
7935,Ghenadie,m
7936,Gheorghe,m
7937,Gherardo,m
7938,Ghislain,m
7939,Ghislaine,f
7940,Ghiță,m
7941,Ghjaseppu,m
7942,Ghjulia,f
7943,Ghjuvan,m
7944,Ghjuvanna,f
7945,Ghjuvanni,m
7946,Gholam,m
7947,Ghoncheh,f
7948,Ghufran,fm
7949,Ghulam,m
7950,Ghyslain,m
7951,Ghyslaine,f
7952,Gia,f
7953,Giacinta,f
7954,Giacinto,m
7955,Giacobbe,m
7956,Giacoma,f
7957,Giacomina,f
7958,Giacomo,m
7959,Giada,f
7960,Giambattista,m
7961,Giampaolo,m
7962,Giampiero,m
7963,Gian,m
7964,Giancarlo,m
7965,Gianfranco,m
7966,Giang,fm
7967,Gianis,m
7968,Gianluca,m
7969,Gianluigi,m
7970,Gianmarco,m
7971,Gianmaria,m
7972,Gianna,f
7973,Gianni,m
7974,Giannina,f
7975,Giannino,m
7976,Giannis,m
7977,Giano,m
7978,Gianpaolo,m
7979,Gianpiero,m
7980,Gib,m
7981,Gideon,m
7982,Gidie,m
7983,Gid'on,m
7984,Gidon,m
7985,Giedrė,f
7986,Giedrius,m
7987,Giffard,m
7988,Gifty,f
7989,Gigi,fm
7990,Giiwedinokwe,f
7991,Gijs,m
7992,Gijsbert,m
7993,Gijsberta,f
7994,Gil,m
7995,Gilad,m
7996,Gilah,f
7997,Gilbert,m
7998,Gilberta,f
7999,Gilberte,f
8000,Gilberto,m
8001,Gilchrist,m
8002,Gilda,f
8003,Gildo,m
8004,Gilead,m
8005,Giles,m
8006,Gilgamesh,m
8007,Gili,fm
8008,Gill,f
8009,Gilles,m
8010,Gillespie,m
8011,Gillian,f
8012,Gillis,m
8013,Gilroy,m
8014,Giltbert,m
8015,Gina,f
8016,Ginés,m
8017,Ginette,f
8018,Ginevra,f
8019,Ginger,f
8020,Ginka,f
8021,Ginnie,f
8022,Ginny,f
8023,Gino,m
8024,Gintaras,m
8025,Gintarė,f
8026,Gintautas,m
8027,Gio,m
8028,Giò,mf
8029,Gioacchino,m
8030,Gioachino,m
8031,Giobbe,m
8032,Gioconda,f
8033,Gioele,m
8034,Gioia,f
8035,Giona,m
8036,Gionata,m
8037,Giordano,m
8038,Giorgi,m
8039,Giorgia,f
8040,Giorgina,f
8041,Giorgino,m
8042,Giorgio,m
8043,Giorgos,m
8044,Giosetta,f
8045,Giosuè,m
8046,Giotto,m
8047,Giovanbattista,m
8048,Giovanna,f
8049,Giovannetta,f
8050,Giovanni,m
8051,Giove,m
8052,Giraldo,m
8053,Girish,m
8054,Girisha,m
8055,Girolamo,m
8056,Ģirts,m
8057,Gisa,f
8058,Gisbert,m
8059,Gisela,f
8060,Giselbert,m
8061,Gisèle,f
8062,Gisella,f
8063,Giselle,f
8064,Giselmund,m
8065,Gisila,f
8066,Gisilbert,m
8067,Gisilfrid,m
8068,Gislenus,m
8069,Gislin,m
8070,Gismund,m
8071,Gisselle,f
8072,Gita,f
8073,Githa,f
8074,Gitta,f
8075,Gittan,f
8076,Gitte,f
8077,Gittel,f
8078,Giuanna,f
8079,Giuanne,m
8080,Giuditta,f
8081,Giulia,f
8082,Giuliana,f
8083,Giuliano,m
8084,Giulietta,f
8085,Giulio,m
8086,Giunone,f
8087,Giuseppa,f
8088,Giuseppe,m
8089,Giuseppina,f
8090,Giusi,mf
8091,Giustina,f
8092,Giustino,m
8093,Giusto,m
8094,Giusy,f
8095,Givi,m
8096,Gizella,f
8097,Gizem,f
8098,Gizi,f
8099,Gjergj,m
8100,Gjon,m
8101,Gjord,m
8102,Gjorgji,m
8103,Gjurd,m
8104,Gladwin,m
8105,Gladwyn,m
8106,Gladys,f
8107,Glædwine,m
8108,Glafira,f
8109,Glanville,m
8110,Glaphyra,f
8111,Gláucia,f
8112,Glaucia,mf
8113,Gláucio,m
8114,Glauco,m
8115,Glaucus,m
8116,Glaukos,m
8117,Glaw,mf
8118,Gleb,m
8119,Glen,m
8120,Glenda,f
8121,Glendower,m
8122,Glenice,f
8123,Glenn,m
8124,Glenna,f
8125,Glennis,f
8126,Glenys,f
8127,Gligor,m
8128,Glika,f
8129,Glikeriya,f
8130,Glinda,f
8131,Glooscap,m
8132,Glória,f
8133,Gloria,f
8134,Gloriana,f
8135,Glorinda,f
8136,Glory,f
8137,Glukel,f
8138,Glykeria,f
8139,Glyn,m
8140,Glyndwr,m
8141,Glynis,f
8142,Glynn,m
8143,Gnaeus,m
8144,Gobán,m
8145,Gobind,m
8146,Gobinda,m
8147,Gobinet,f
8148,Gobnait,f
8149,Gobnata,f
8150,Gobnet,f
8151,Gocha,m
8152,Goda,mf
8153,Godabert,m
8154,Godafrid,m
8155,Godascalc,m
8156,Goddard,m
8157,Godefroy,m
8158,Godehard,m
8159,Godelieve,f
8160,Godeliva,f
8161,Godfrey,m
8162,Godfried,m
8163,Godgifu,f
8164,Godiva,f
8165,Godofredo,m
8166,Godric,m
8167,Godtfred,m
8168,Godwine,m
8169,Godzilla,m
8170,Goemon,m
8171,Goffredo,m
8172,Gofraidh,m
8173,Goga,m
8174,Gogi,m
8175,Gohar,fm
8176,Goibniu,m
8177,Goizane,f
8178,Goizargi,f
8179,Goizeder,f
8180,Gojira,m
8181,Gojko,m
8182,Gökçe,f
8183,Göker,m
8184,Gökhan,m
8185,Göksu,mf
8186,Goku,m
8187,Gol,f
8188,Golbahar,f
8189,Golda,f
8190,Goldie,f
8191,Goliath,m
8192,Gollum,m
8193,Golnar,f
8194,Gölnara,f
8195,Golnaz,f
8196,Golshan,fm
8197,Golyat,m
8198,Golzar,mf
8199,Goma,m
8200,Gomer,mf
8201,Gomes,m
8202,Gonca,f
8203,Gonçal,m
8204,Gonçalo,m
8205,Goneril,f
8206,Gonorilla,f
8207,Gönül,f
8208,Gonxhe,f
8209,Gonzalo,m
8210,Goodwin,m
8211,Gopal,m
8212,Gopala,m
8213,Gopinath,m
8214,Gopinatha,m
8215,Goraidh,m
8216,Göran,m
8217,Gøran,m
8218,Goran,m
8219,Goranka,f
8220,Gord,m
8221,Gordan,m
8222,Gordana,f
8223,Gorden,m
8224,Gordian,m
8225,Gordianus,m
8226,Gordie,m
8227,Gordon,m
8228,Gordy,m
8229,Gore,m
8230,Goretti,f
8231,Ġorġ,m
8232,Gorgi,m
8233,Gorica,f
8234,Gorka,m
8235,Gormflaith,f
8236,Gormlaith,f
8237,Goro,m
8238,Gorō,m
8239,Goronwy,m
8240,Gorou,m
8241,Gosia,f
8242,Gosse,m
8243,Gösta,m
8244,Göstav,m
8245,Gostislav,m
8246,Goswin,m
8247,Göta,f
8248,Gotam,m
8249,Gotama,m
8250,Göte,m
8251,Goteleib,m
8252,Gottfrid,m
8253,Gottfried,m
8254,Gotthard,m
8255,Gotthilf,m
8256,Gotthold,m
8257,Gottlieb,m
8258,Gottlob,m
8259,Gottschalk,m
8260,Gotzon,m
8261,Gotzone,f
8262,Goutam,m
8263,Gouyen,f
8264,Govad,m
8265,Govannon,m
8266,Govind,m
8267,Govinda,m
8268,Gowri,f
8269,Goyathlay,m
8270,Goyo,m
8271,Gözde,f
8272,Gozzo,m
8273,Graça,f
8274,Grace,f
8275,Gracelyn,f
8276,Gracelynn,f
8277,Gracia,f
8278,Graciana,f
8279,Graciano,m
8280,Gracie,f
8281,Graciela,f
8282,Gracília,f
8283,Gracja,f
8284,Gracjan,m
8285,Grady,m
8286,Graeme,m
8287,Graham,m
8288,Grahame,m
8289,Gráinne,f
8290,Grania,f
8291,Granit,m
8292,Grant,m
8293,Granville,m
8294,Granya,f
8295,Gratia,f
8296,Gratian,m
8297,Gratiana,f
8298,Gratianus,m
8299,Gratien,m
8300,Gray,mf
8301,Grayson,m
8302,Grazia,f
8303,Graziana,f
8304,Graziano,m
8305,Graziella,f
8306,Gražina,f
8307,Grażyna,f
8308,Gréagóir,m
8309,Greer,fm
8310,Greet,f
8311,Greetje,f
8312,Greg,m
8313,Grega,m
8314,Greger,m
8315,Gregers,m
8316,Gregg,m
8317,Grégoire,m
8318,Gregor,m
8319,Gregoria,f
8320,Gregório,m
8321,Gregorio,m
8322,Gregorios,m
8323,Gregorius,m
8324,Grégory,m
8325,Gregory,m
8326,Greig,m
8327,Grenville,m
8328,Gresham,m
8329,Gréta,f
8330,Greta,f
8331,Gretchen,f
8332,Grete,f
8333,Gretel,f
8334,Grethe,f
8335,Gretta,f
8336,Grey,mf
8337,Greyson,m
8338,Grga,m
8339,Grgur,m
8340,Grid,f
8341,Grier,m
8342,Griet,f
8343,Griffin,m
8344,Griffith,m
8345,Grigol,m
8346,Grigor,m
8347,Grigore,m
8348,Grigori,m
8349,Grigorii,m
8350,Grigorijs,m
8351,Grigorios,m
8352,Grigoris,m
8353,Grigoriy,m
8354,Grigory,m
8355,Grimaldo,m
8356,Grímhildr,f
8357,Grimhilt,f
8358,Grimwald,m
8359,Griogair,m
8360,Griselda,f
8361,Grisha,m
8362,Grishma,f
8363,Gríðr,f
8364,Grizel,f
8365,Gro,f
8366,Gróa,f
8367,Gronw,m
8368,Grosvenor,m
8369,Grover,m
8370,Grozda,f
8371,Grozdan,m
8372,Grozdana,f
8373,Gruffud,m
8374,Gruffudd,m
8375,Gruffydd,m
8376,Grusha,f
8377,Grwn,m
8378,Gry,f
8379,Grzegorz,m
8380,Guadalupe,fm
8381,Gualberto,m
8382,Guálter,m
8383,Gualterio,m
8384,Gualtiero,m
8385,Guanting,mf
8386,Guanyu,mf
8387,Guarin,m
8388,Guda,m
8389,Gudbrand,m
8390,Gudina,m
8391,Gudmund,m
8392,Gudrun,f
8393,Guendolen,f
8394,Guenevere,f
8395,Guenièvre,f
8396,Guerino,m
8397,Guglielmo,m
8398,Gugulethu,f
8399,Gui,m
8400,Guido,m
8401,Guifré,m
8402,Guilherme,m
8403,Guillaume,m
8404,Guillem,m
8405,Guillermo,m
8406,Guim,m
8407,Guinevere,f
8408,Guiomar,fm
8409,Guiscard,m
8410,Guiying,mf
8411,Gül,f
8412,Gul,mf
8413,Gülay,f
8414,Gulbadan,f
8415,Gülbahar,f
8416,Gulbahar,fm
8417,Gulbrand,m
8418,Gulbrandr,m
8419,Gülçin,f
8420,Gülden,f
8421,Guli,f
8422,Gulisa,f
8423,Gülistan,f
8424,Gulistan,f
8425,Gülizar,f
8426,Gull,f
8427,Gulla,f
8428,Gulmira,f
8429,Gülnar,f
8430,Gulnar,f
8431,Gülnarə,f
8432,Gulnara,f
8433,Gülnaz,f
8434,Gulnaz,f
8435,Gulnora,f
8436,Gülnur,f
8437,Gulrukh,f
8438,Gülşen,f
8439,Gulshan,m
8440,Gülten,f
8441,Gulumbu,f
8442,Gulzar,mf
8443,Gumarich,m
8444,Gun,f
8445,Gunārs,m
8446,Günay,fm
8447,Gunborg,f
8448,Gunda,f
8449,Gundahar,m
8450,Gunder,m
8451,Gundhram,m
8452,Gundisalvus,m
8453,Gundula,f
8454,Günel,f
8455,Gunhild,f
8456,Gunhilda,f
8457,Gunilla,f
8458,Gunn,f
8459,Gunna,f
8460,Gunnar,m
8461,Gunnarr,m
8462,Gunnbjǫrg,f
8463,Gunne,m
8464,Gunnel,f
8465,Gunner,m
8466,Gunnhild,f
8467,Gunnhildr,f
8468,Gunnhildur,f
8469,Gunni,m
8470,Gunnr,f
8471,Gunnvaldr,m
8472,Gunnvǫr,f
8473,Gunnvor,f
8474,Günter,m
8475,Gunter,m
8476,Günther,m
8477,Gunther,m
8478,Guntram,m
8479,Guntur,m
8480,Gunvald,m
8481,Gunvor,f
8482,Guo,mf
8483,Gurdeep,mf
8484,Gurgen,m
8485,Gurmeet,mf
8486,Guro,f
8487,Gurpreet,mf
8488,Gürsel,m
8489,Gurutz,m
8490,Gurutze,f
8491,Gus,m
8492,Gussie,f
8493,Gust,m
8494,Gusta,f
8495,Gustaaf,m
8496,Gustaf,m
8497,Gustav,m
8498,Gustave,m
8499,Gustavo,m
8500,Gustavs,m
8501,Gustaw,m
8502,Gusti,m
8503,Gusztáv,m
8504,Guðbrandr,m
8505,Guðfriðr,m
8506,Guðini,m
8507,Guðlaug,f
8508,Guðleif,f
8509,Guðleifr,m
8510,Guðmundr,m
8511,Guðmundur,m
8512,Guðni,m
8513,Guðríðr,f
8514,Guðríður,f
8515,Guðrún,f
8516,Gutierre,m
8517,Guto,m
8518,Guus,m
8519,Guusje,f
8520,Güvenç,m
8521,Guy,m
8522,Gvidas,m
8523,Gwalchmei,m
8524,Gwallter,m
8525,Gwandoya,m
8526,Gwawr,f
8527,Gwen,f
8528,Gwenaël,m
8529,Gwenaëlle,f
8530,Gwenda,f
8531,Gwendal,m
8532,Gwendolen,f
8533,Gwendoline,f
8534,Gwendolyn,f
8535,Gweneth,f
8536,Gwenevere,f
8537,Gwenfrewi,f
8538,Gwenhwyfar,f
8539,Gwenith,f
8540,Gwenllian,f
8541,Gwenneg,m
8542,Gwenneth,f
8543,Gwenyth,f
8544,Gwil,m
8545,Gwilherm,m
8546,Gwilim,m
8547,Gwillym,m
8548,Gwilym,m
8549,Gwladus,f
8550,Gwladys,f
8551,Gwrtheyrn,m
8552,Gwydion,m
8553,Gwyn,m
8554,Gwynedd,fm
8555,Gwyneira,f
8556,Gwyneth,f
8557,Gwynfor,m
8558,Gwynn,m
8559,Gwythyr,m
8560,Gyatso,m
8561,Gyda,f
8562,Gyeong,mf
8563,Gyeong-Hui,f
8564,Gyeong-Ja,f
8565,Gyeong-Suk,f
8566,Gyles,m
8567,Gyneth,f
8568,Gyöngyi,f
8569,Gyöngyvér,f
8570,György,m
8571,Györgyi,f
8572,Györgyike,f
8573,Győző,m
8574,Gypsy,f
8575,Gyða,f
8576,Gytha,f
8577,Gyula,m
8578,Gyuri,m
8579,Hà,fm
8580,Haakon,m
8581,Haamid,m
8582,Habacuc,m
8583,Habakkuk,m
8584,Habib,m
8585,Habiba,f
